CustomerID,Gender,SeniorCitizen,Partner,Dependents,Tenure,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
CUST-11831,Male,1,Yes,Yes,12,DSL,No,No,Yes,Yes,Yes,No,One year,Yes,Credit card (automatic),78.19,930.2,No
CUST-11832,Female,0,No,Yes,2,Fiber optic,No,No,Yes,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),96.42,137.25,Yes
CUST-11833,Male,0,No,Yes,17,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),80.29,1387.01,Yes
CUST-11834,Female,0,Yes,No,35,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,Mailed check,63.93,2215.22,No
CUST-11835,Female,0,Yes,No,10,Fiber optic,No,No,Yes,Yes,No,No,Two year,Yes,Electronic check,87.41,915.29,Yes
CUST-11836,Female,0,Yes,No,43,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,19.09,822.53,No
CUST-11837,Female,0,Yes,No,21,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Mailed check,109.24,2326.75,No
CUST-11838,Female,0,No,Yes,15,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),56.37,842.46,No
CUST-11839,Male,0,No,No,35,Fiber optic,No,No,No,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),84.4,2940.41,No
CUST-11840,Female,0,Yes,No,60,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,100.83,6064.35,No
CUST-11841,Female,1,No,No,44,Fiber optic,No,No,No,Yes,No,No,One year,No,Mailed check,77.55,3421.98,No
CUST-11842,Female,0,Yes,No,5,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),67.3,313.59,Yes
CUST-11843,Male,0,No,No,18,Fiber optic,Yes,No,No,Yes,No,Yes,Month-to-month,Yes,Mailed check,94.99,1709.13,Yes
CUST-11844,Female,0,Yes,No,21,Fiber optic,Yes,No,Yes,No,No,Yes,Two year,No,Electronic check,93.42,1950.3,Yes
CUST-11845,Male,0,Yes,No,72,DSL,No,Yes,No,No,No,No,Two year,No,Credit card (automatic),58.45,4212.48,No
CUST-11846,Female,1,Yes,Yes,51,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,73.15,3729.96,No
CUST-11847,Female,0,No,Yes,41,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),100.21,4111.34,Yes
CUST-11848,Male,0,No,No,24,DSL,Yes,Yes,Yes,Yes,No,Yes,One year,Yes,Credit card (automatic),91.36,2192.95,No
CUST-11849,Female,0,No,No,24,DSL,Yes,No,No,Yes,Yes,Yes,One year,Yes,Mailed check,82.87,1981.83,No
CUST-11850,Male,0,Yes,No,38,Fiber optic,Yes,Yes,No,No,No,Yes,Month-to-month,Yes,Mailed check,90.68,3453.03,No
CUST-11851,Male,0,Yes,No,44,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),18.5,798.83,No
CUST-11852,Female,1,Yes,No,57,Fiber optic,Yes,Yes,Yes,No,No,Yes,Month-to-month,Yes,Mailed check,98.25,5633.22,Yes
CUST-11853,Male,0,No,Yes,59,Fiber optic,No,No,Yes,Yes,Yes,No,One year,No,Electronic check,91.93,5423.55,No
CUST-11854,Female,0,Yes,No,34,Fiber optic,Yes,Yes,No,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),102.5,3501.84,No
CUST-11855,Female,0,No,No,23,DSL,No,Yes,Yes,No,No,No,One year,Yes,Mailed check,70.28,1605.75,No
CUST-11856,Male,0,No,Yes,43,DSL,Yes,No,Yes,No,Yes,Yes,Month-to-month,No,Electronic check,89.36,3833.99,Yes
CUST-11857,Male,0,No,No,40,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,18.5,758.44,No
CUST-11858,Male,0,Yes,No,47,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Electronic check,113.79,5363.33,No
CUST-11859,Male,0,Yes,No,41,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,97.82,4008.17,Yes
CUST-11860,Female,0,Yes,No,47,DSL,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,90.31,4208.87,Yes
CUST-11861,Female,0,No,No,20,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,20.04,390.32,No
CUST-11862,Male,0,No,No,65,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),27.36,1776.63,No
CUST-11863,Female,0,Yes,No,68,DSL,No,No,No,No,No,No,Two year,Yes,Credit card (automatic),46.75,3165.35,No
CUST-11864,Female,0,Yes,No,24,Fiber optic,No,No,Yes,No,Yes,No,One year,Yes,Credit card (automatic),87.8,2081.76,Yes
CUST-11865,Female,1,No,Yes,36,DSL,Yes,No,Yes,Yes,No,No,Month-to-month,No,Electronic check,71.14,2578.12,No
CUST-11866,Female,0,No,No,45,Fiber optic,No,No,Yes,No,Yes,No,Two year,Yes,Electronic check,90.15,4053.14,No
CUST-11867,Male,0,Yes,Yes,2,DSL,Yes,Yes,No,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),76.41,189.0,No
CUST-11868,Male,0,No,Yes,28,DSL,Yes,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),59.45,1661.25,No
CUST-11869,Female,0,Yes,No,26,DSL,No,No,No,No,No,No,Month-to-month,No,Credit card (automatic),50.79,1324.09,No
CUST-11870,Male,0,Yes,Yes,23,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),18.5,413.72,No
CUST-11871,Male,0,No,No,36,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,19.46,730.78,No
CUST-11872,Male,0,No,Yes,6,DSL,Yes,Yes,Yes,Yes,Yes,No,One year,No,Mailed check,89.01,528.01,No
CUST-11873,Female,0,No,No,35,Fiber optic,Yes,No,No,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),109.25,3819.69,No
CUST-11874,Female,0,Yes,Yes,38,DSL,No,No,No,No,Yes,No,Month-to-month,No,Credit card (automatic),58.95,2221.05,No
CUST-11875,Female,0,No,Yes,35,DSL,Yes,No,No,Yes,No,Yes,Month-to-month,No,Electronic check,79.35,2784.84,No
CUST-11876,Male,0,Yes,Yes,53,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,23.73,1251.09,No
CUST-11877,Female,0,Yes,No,38,DSL,Yes,Yes,Yes,Yes,No,No,Month-to-month,Yes,Electronic check,74.47,2810.47,No
CUST-11878,Female,1,No,No,59,Fiber optic,No,Yes,No,Yes,Yes,Yes,Month-to-month,No,Mailed check,105.81,6241.82,No
CUST-11879,Male,0,Yes,Yes,43,Fiber optic,No,Yes,No,Yes,No,No,One year,Yes,Electronic check,86.62,3739.15,No
CUST-11880,Female,0,No,No,4,DSL,No,No,No,Yes,No,Yes,Two year,Yes,Credit card (automatic),67.28,302.08,Yes
CUST-11881,Female,0,No,No,5,Fiber optic,No,No,No,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),88.07,445.07,No
CUST-11882,Male,1,Yes,No,68,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),19.6,1321.79,No
CUST-11883,Male,0,Yes,No,45,Fiber optic,No,Yes,No,Yes,No,No,One year,Yes,Credit card (automatic),82.84,3736.93,No
CUST-11884,Male,0,Yes,No,25,DSL,No,Yes,No,No,No,Yes,Month-to-month,No,Electronic check,66.83,1667.94,Yes
CUST-11885,Female,0,Yes,Yes,11,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),26.55,293.18,No
CUST-11886,Female,0,No,No,29,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),21.38,619.98,No
CUST-11887,Female,0,No,No,34,DSL,No,No,No,No,No,Yes,One year,No,Bank transfer (automatic),65.43,2233.85,No
CUST-11888,Male,0,Yes,No,14,DSL,No,No,Yes,Yes,Yes,No,Month-to-month,Yes,Bank transfer (automatic),76.71,1085.84,No
CUST-11889,Male,0,Yes,Yes,24,DSL,No,No,No,Yes,No,No,Two year,No,Mailed check,66.68,1599.33,No
CUST-11890,Female,0,No,Yes,59,DSL,Yes,No,Yes,Yes,Yes,No,Month-to-month,Yes,Bank transfer (automatic),77.56,4646.4,No
CUST-11891,Female,1,No,No,39,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,91.8,3598.57,Yes
CUST-11892,Male,0,Yes,No,26,DSL,Yes,No,No,Yes,Yes,No,One year,No,Mailed check,73.82,1877.73,No
CUST-11893,Male,0,Yes,No,43,DSL,No,No,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,68.2,2925.66,Yes
CUST-11894,Male,0,No,No,36,DSL,Yes,Yes,No,Yes,No,Yes,Two year,No,Electronic check,83.73,3013.89,No
CUST-11895,Male,0,Yes,Yes,39,Fiber optic,Yes,No,Yes,Yes,Yes,No,Month-to-month,No,Electronic check,105.71,4134.87,Yes
CUST-11896,Female,1,Yes,No,61,Fiber optic,No,No,No,No,Yes,No,One year,Yes,Electronic check,75.32,4631.2,No
CUST-11897,Male,0,No,No,16,Fiber optic,No,No,No,No,Yes,No,Two year,Yes,Mailed check,79.48,1257.29,No
CUST-11898,Female,0,No,No,59,DSL,No,No,No,No,Yes,No,One year,No,Electronic check,60.42,3587.8,No
CUST-11899,Female,0,No,Yes,6,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,94.54,571.31,Yes
CUST-11900,Female,0,No,No,56,DSL,Yes,No,Yes,Yes,No,Yes,Month-to-month,No,Bank transfer (automatic),79.58,4463.06,No
CUST-11901,Male,0,No,No,8,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),23.27,210.05,Yes
CUST-11902,Male,0,Yes,Yes,27,Fiber optic,Yes,No,Yes,No,No,No,Two year,No,Bank transfer (automatic),85.49,2274.96,No
CUST-11903,Male,0,Yes,No,71,DSL,Yes,Yes,No,Yes,Yes,Yes,One year,No,Credit card (automatic),90.12,6409.22,No
CUST-11904,Male,0,Yes,No,27,DSL,No,No,No,No,Yes,No,Two year,Yes,Electronic check,65.09,1790.48,No
CUST-11905,Female,0,Yes,Yes,46,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check,51.05,2327.14,No
CUST-11906,Male,1,No,No,41,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check,53.84,2207.49,No
CUST-11907,Male,0,No,No,25,Fiber optic,Yes,Yes,Yes,No,Yes,No,Month-to-month,No,Credit card (automatic),95.48,2400.57,No
CUST-11908,Female,0,No,No,18,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),18.5,293.87,No
CUST-11909,Male,0,No,No,12,DSL,No,No,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,73.23,885.48,Yes
CUST-11910,Female,0,Yes,No,51,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,No,Electronic check,96.54,4918.32,Yes
CUST-11911,Female,0,Yes,Yes,39,Fiber optic,No,No,No,No,No,Yes,One year,Yes,Bank transfer (automatic),83.04,3266.6,No
CUST-11912,Female,0,No,No,10,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,73.42,719.41,Yes
CUST-11913,Female,0,No,No,54,DSL,No,No,No,No,No,Yes,One year,Yes,Mailed check,61.17,3302.34,Yes
CUST-11914,Female,0,No,No,29,DSL,No,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),83.59,2408.01,Yes
CUST-11915,Female,0,No,No,41,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),22.15,905.77,No
CUST-11916,Female,1,No,Yes,9,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),22.13,184.82,No
CUST-11917,Female,0,No,No,63,DSL,No,Yes,Yes,No,No,No,Two year,Yes,Mailed check,61.02,3836.55,No
CUST-11918,Male,0,Yes,No,37,DSL,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),52.25,1910.32,No
CUST-11919,Male,0,No,Yes,14,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),105.57,1464.06,Yes
CUST-11920,Male,0,No,No,72,Fiber optic,No,No,Yes,Yes,Yes,No,Month-to-month,Yes,Bank transfer (automatic),100.18,7197.95,No
CUST-11921,Male,0,Yes,No,39,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),88.08,3425.95,No
CUST-11922,Female,0,No,No,40,DSL,Yes,No,Yes,Yes,Yes,No,Two year,Yes,Bank transfer (automatic),70.92,2834.47,No
CUST-11923,Male,0,Yes,Yes,54,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),18.5,940.9,No
CUST-11924,Female,0,No,No,3,Fiber optic,No,No,Yes,Yes,Yes,Yes,Two year,No,Electronic check,107.05,324.01,Yes
CUST-11925,Male,0,Yes,Yes,55,DSL,Yes,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,73.88,4088.18,No
CUST-11926,Male,0,No,Yes,33,Fiber optic,No,No,Yes,No,No,No,Two year,Yes,Mailed check,75.83,2517.47,No
CUST-11927,Male,1,Yes,No,71,DSL,No,No,No,Yes,No,Yes,One year,No,Credit card (automatic),68.47,4844.03,No
CUST-11928,Female,0,No,Yes,19,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,Yes,Credit card (automatic),105.18,2018.87,No
CUST-11929,Male,0,Yes,Yes,34,Fiber optic,No,Yes,No,No,Yes,Yes,One year,Yes,Electronic check,99.93,3381.44,Yes
CUST-11930,Female,0,Yes,Yes,50,DSL,Yes,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,84.72,4241.86,No
CUST-11931,Female,0,Yes,Yes,47,Fiber optic,No,Yes,Yes,Yes,Yes,No,One year,Yes,Credit card (automatic),99.32,4619.71,No
CUST-11932,Male,0,No,Yes,46,DSL,No,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,70.09,3236.33,No
CUST-11933,Male,0,Yes,No,56,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,103.48,5794.98,No
CUST-11934,Male,0,Yes,Yes,57,Fiber optic,No,No,Yes,No,No,No,One year,Yes,Electronic check,76.16,4343.89,Yes
CUST-11935,Female,0,No,Yes,51,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,81.86,4175.21,No
CUST-11936,Male,0,Yes,Yes,54,DSL,No,No,Yes,Yes,Yes,No,Two year,Yes,Bank transfer (automatic),71.38,3891.88,No
CUST-11937,Female,0,No,No,28,Fiber optic,No,Yes,No,Yes,No,No,Month-to-month,Yes,Mailed check,84.16,2373.96,Yes
CUST-11938,Female,0,Yes,No,19,Fiber optic,Yes,Yes,Yes,No,Yes,No,Month-to-month,Yes,Mailed check,99.66,1907.86,Yes
CUST-11939,Male,0,No,No,27,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),107.67,2918.2,Yes
CUST-11940,Male,0,Yes,No,48,Fiber optic,Yes,No,Yes,No,Yes,Yes,One year,Yes,Electronic check,102.57,4963.48,No
CUST-11941,Female,1,Yes,No,19,Fiber optic,Yes,No,Yes,Yes,No,Yes,One year,No,Electronic check,96.33,1825.23,No
CUST-11942,Female,1,No,No,51,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),23.02,1146.25,No
CUST-11943,Female,0,No,Yes,7,DSL,No,Yes,Yes,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),84.6,626.54,Yes
CUST-11944,Male,0,No,No,29,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,88.22,2548.88,Yes
CUST-11945,Female,0,Yes,No,43,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,No,Electronic check,102.79,4429.88,Yes
CUST-11946,Male,1,Yes,No,69,Fiber optic,Yes,No,Yes,Yes,No,No,Month-to-month,Yes,Electronic check,85.0,5875.43,No
CUST-11947,Female,1,Yes,Yes,58,Fiber optic,No,No,Yes,Yes,Yes,No,Month-to-month,Yes,Bank transfer (automatic),94.6,5472.12,No
CUST-11948,Female,0,No,No,8,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,25.18,173.17,Yes
CUST-11949,Male,0,Yes,Yes,42,Fiber optic,Yes,No,No,Yes,No,Yes,Month-to-month,No,Mailed check,96.05,4055.42,Yes
CUST-11950,Female,0,Yes,Yes,42,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,25.24,1085.45,No
CUST-11951,Male,0,Yes,No,13,DSL,No,No,No,No,Yes,No,Two year,Yes,Credit card (automatic),60.17,794.88,No
CUST-11952,Male,0,No,No,26,Fiber optic,No,Yes,No,No,Yes,No,One year,No,Mailed check,83.92,2189.96,No
CUST-11953,Female,1,Yes,No,18,DSL,No,No,Yes,No,No,Yes,One year,Yes,Mailed check,68.76,1209.71,No
CUST-11954,Male,0,No,No,42,Fiber optic,No,No,Yes,Yes,No,Yes,Month-to-month,No,Electronic check,94.42,3959.0,No
CUST-11955,Male,0,Yes,Yes,51,Fiber optic,Yes,No,No,Yes,No,No,Month-to-month,Yes,Electronic check,81.33,4172.1,No
CUST-11956,Female,1,No,Yes,16,Fiber optic,Yes,No,No,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),87.8,1389.2,Yes
CUST-11957,Male,0,Yes,Yes,3,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),110.0,332.66,No
CUST-11958,Male,0,No,No,45,DSL,No,Yes,No,No,No,No,Month-to-month,No,Bank transfer (automatic),58.81,2655.67,No
CUST-11959,Male,0,No,Yes,22,Fiber optic,No,No,No,No,Yes,No,Month-to-month,No,Bank transfer (automatic),76.51,1693.51,Yes
CUST-11960,Female,0,Yes,Yes,23,Fiber optic,No,Yes,Yes,No,Yes,No,Two year,Yes,Electronic check,97.47,2221.32,No
CUST-11961,Male,0,No,No,59,DSL,No,Yes,Yes,Yes,Yes,No,One year,No,Bank transfer (automatic),81.75,4820.9,No
CUST-11962,Female,0,Yes,Yes,62,DSL,No,No,No,No,No,No,One year,Yes,Electronic check,50.33,3137.38,No
CUST-11963,Female,0,No,No,68,Fiber optic,No,No,No,Yes,Yes,No,One year,No,Electronic check,84.34,5772.3,No
CUST-11964,Male,0,No,No,54,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,No,Bank transfer (automatic),91.58,4941.0,No
CUST-11965,Male,0,Yes,No,57,DSL,Yes,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),85.54,4884.0,No
CUST-11966,Male,0,Yes,No,23,DSL,No,Yes,No,No,Yes,No,Two year,Yes,Bank transfer (automatic),63.14,1429.03,No
CUST-11967,Female,0,Yes,No,60,DSL,No,No,No,No,No,Yes,One year,No,Credit card (automatic),54.98,3293.95,No
CUST-11968,Male,0,Yes,Yes,55,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),28.1,1535.5,No
CUST-11969,Male,0,Yes,No,63,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,89.86,5699.94,No
CUST-11970,Male,0,Yes,No,56,DSL,No,No,No,No,No,No,One year,Yes,Credit card (automatic),48.17,2712.18,No
CUST-11971,Male,0,Yes,Yes,55,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),19.87,1094.72,No
CUST-11972,Male,0,No,Yes,25,DSL,Yes,No,Yes,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),78.49,1924.18,No
CUST-11973,Female,0,Yes,No,26,DSL,No,No,No,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),57.46,1500.13,No
CUST-11974,Female,0,Yes,No,49,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),21.12,1041.25,No
CUST-11975,Male,1,No,No,63,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),18.78,1178.6,No
CUST-11976,Male,0,Yes,No,45,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,76.37,3437.58,Yes
CUST-11977,Male,0,Yes,Yes,39,Fiber optic,Yes,Yes,Yes,No,No,No,One year,Yes,Credit card (automatic),95.0,3741.03,No
CUST-11978,Male,0,Yes,No,65,DSL,No,No,Yes,Yes,No,No,One year,Yes,Electronic check,59.5,3886.48,No
CUST-11979,Female,0,No,No,69,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,18.5,1258.79,No
CUST-11980,Male,0,No,Yes,56,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,No,Electronic check,84.48,4769.93,No
CUST-11981,Female,0,Yes,No,9,DSL,No,No,Yes,No,No,Yes,Two year,No,Electronic check,71.11,624.1,Yes
CUST-11982,Female,0,No,No,70,Fiber optic,Yes,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,109.98,7730.92,No
CUST-11983,Male,0,No,No,28,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,21.24,580.24,No
CUST-11984,Female,0,No,Yes,45,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,18.5,829.47,No
CUST-11985,Female,0,No,No,26,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,No,Mailed check,91.52,2337.27,Yes
CUST-11986,Female,0,No,No,28,Fiber optic,Yes,No,No,No,Yes,Yes,One year,No,Electronic check,95.37,2680.91,No
CUST-11987,Female,1,Yes,No,40,DSL,No,No,No,No,No,No,One year,Yes,Electronic check,50.26,1971.14,No
CUST-11988,Male,0,Yes,No,15,Fiber optic,Yes,Yes,Yes,Yes,Yes,No,Two year,No,Credit card (automatic),100.17,1506.7,Yes
CUST-11989,Male,0,Yes,Yes,6,Fiber optic,Yes,No,No,Yes,Yes,Yes,Two year,No,Electronic check,106.51,630.37,No
CUST-11990,Female,0,No,No,27,DSL,Yes,No,No,No,Yes,Yes,Two year,No,Electronic check,72.24,1942.01,No
CUST-11991,Male,0,No,No,38,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,21.7,832.48,No
CUST-11992,Male,0,No,Yes,68,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,20.2,1389.99,No
CUST-11993,Male,0,No,No,64,DSL,No,Yes,Yes,No,Yes,No,Month-to-month,No,Bank transfer (automatic),73.6,4736.58,No
CUST-11994,Male,0,Yes,No,30,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,20.16,581.41,No
CUST-11995,Male,0,No,No,3,Fiber optic,Yes,Yes,No,No,No,Yes,One year,Yes,Mailed check,88.74,260.0,Yes
CUST-11996,Female,0,No,Yes,62,Fiber optic,No,No,Yes,Yes,Yes,No,Month-to-month,No,Electronic check,92.48,5732.81,No
CUST-11997,Male,0,No,No,12,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),22.84,286.14,No
CUST-11998,Male,1,No,No,30,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),54.95,1660.15,No
CUST-11999,Male,0,No,No,38,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,No,Electronic check,93.04,3518.63,Yes
CUST-12000,Male,0,Yes,No,60,DSL,No,Yes,No,No,Yes,No,Two year,Yes,Electronic check,64.46,3891.64,No
CUST-12001,Female,0,No,No,38,Fiber optic,Yes,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,104.06,3962.48,No
CUST-12002,Female,0,Yes,Yes,15,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),90.97,1400.33,No
CUST-12003,Female,0,No,No,18,DSL,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,81.79,1478.56,Yes
CUST-12004,Female,0,No,No,52,Fiber optic,No,No,No,Yes,Yes,Yes,Two year,Yes,Mailed check,97.53,5031.51,No
CUST-12005,Male,0,Yes,No,29,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,53.95,1548.08,No
CUST-12006,Female,0,No,Yes,60,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,57.85,3467.78,No
CUST-12007,Male,0,Yes,No,21,DSL,Yes,No,No,No,No,Yes,Two year,Yes,Electronic check,64.15,1330.27,Yes
CUST-12008,Male,0,Yes,No,17,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,91.15,1531.93,Yes
CUST-12009,Male,1,Yes,No,18,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,19.83,395.03,No
CUST-12010,Male,0,No,Yes,57,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,18.5,1029.51,No
CUST-12011,Male,0,No,Yes,37,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),18.5,673.91,No
CUST-12012,Female,0,No,No,60,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,20.88,1254.12,No
CUST-12013,Female,0,Yes,Yes,38,DSL,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),48.65,1822.39,No
CUST-12014,Female,0,No,No,12,Fiber optic,No,No,No,No,Yes,No,Two year,No,Bank transfer (automatic),86.18,1030.9,No
CUST-12015,Female,0,No,Yes,1,Fiber optic,Yes,Yes,No,No,No,Yes,Two year,Yes,Bank transfer (automatic),88.64,88.64,No
CUST-12016,Male,0,Yes,No,58,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),56.07,3241.04,No
CUST-12017,Female,0,Yes,No,3,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,80.12,217.99,Yes
CUST-12018,Male,0,Yes,No,63,Fiber optic,Yes,Yes,No,No,No,No,Two year,No,Electronic check,81.75,5144.11,No
CUST-12019,Female,0,No,No,21,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),22.65,474.53,No
CUST-12020,Male,0,No,No,23,Fiber optic,Yes,Yes,Yes,No,No,No,One year,No,Bank transfer (automatic),80.49,1878.24,No
CUST-12021,Male,0,No,Yes,9,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,24.52,208.48,No
CUST-12022,Female,0,Yes,Yes,55,DSL,Yes,Yes,No,Yes,Yes,Yes,One year,Yes,Electronic check,85.07,4721.59,No
CUST-12023,Male,0,No,No,19,DSL,No,Yes,Yes,No,Yes,Yes,Two year,Yes,Mailed check,86.27,1643.38,No
